q,i,t,X,S,ID,C 
6,84,13,1,1,21,80 
6,84,14,0,1,50,60 
6,84,15,1,1,112,70 
6,84,16,1,1,46,80 
6,84,17,1,1,42,60 
6,84,18,1,1,78,80 
6,84,19,1,0,41,50 
6,84,20,1,1,51,50 
6,84,21,1,0,31,80 
6,84,22,1,0,30,50 
6,84,23,1,1,47,60 
6,84,24,1,0,63,70 
6,84,25,1,1,52,70 
6,84,26,1,1,60,100 
6,84,27,1,0,101,80 
6,84,28,0,0,28,60 
6,84,29,1,0,64,50 
6,84,30,1,0,124,100 
6,84,31,1,1,79,60 
6,84,32,1,0,40,70 
6,84,33,1,1,13,80 
6,84,34,1,1,76,100 
6,84,35,1,1,80,100 
6,84,36,1,0,49,50 
6,84,37,1,0,96,50 
6,84,38,1,0,98,50 
6,84,39,1,0,39,50 
6,84,40,1,1,38,70 
6,84,41,1,1,6,100 
6,84,42,1,0,109,80 
6,84,43,1,0,23,50 
6,84,44,1,1,4,60 
6,84,45,1,1,108,90 
6,84,46,1,0,56,60 
6,84,47,1,1,116,90 
6,84,48,1,1,85,50 
6,84,49,1,1,88,60 
6,84,50,1,1,74,80 
6,84,51,1,1,117,80 
6,84,52,1,1,18,80 
6,84,53,1,1,91,100 
6,84,54,1,1,73,70 
6,84,55,1,1,107,60 
6,84,56,1,0,99,50 
6,84,57,1,0,10,90 
6,84,58,1,1,58,50 
6,84,59,1,1,20,60 
6,84,60,1,0,93,50 
6,84,61,1,1,100,60 
6,84,62,1,0,35,70 
6,84,63,0,1,113,50 
6,85,1,1,1,103,50 
6,85,2,1,1,102,70 
6,85,3,1,1,118,70 
6,85,4,1,1,17,90 
6,85,5,1,1,26,100 
6,85,6,1,1,90,80 
6,85,7,0,1,9,70 
6,85,8,1,1,68,80 
6,85,9,1,0,67,60 
6,85,10,1,1,34,90 
6,85,11,1,1,54,80 
6,85,12,1,1,53,50 
6,85,13,1,1,5,80 
6,85,14,1,0,25,60 
6,85,15,1,1,104,100 
6,85,16,1,1,92,90 
6,85,17,0,0,50,70 
6,85,18,1,1,45,90 
6,85,19,1,1,29,50 
6,85,20,1,0,43,70 
6,85,21,1,0,60,100 
6,85,22,1,1,61,70 
6,85,23,1,1,59,90 
6,85,24,1,0,119,90 
6,85,25,1,0,75,60 
6,85,26,1,0,101,80 
6,85,27,1,0,28,100 
6,85,28,1,1,2,90 
6,85,29,1,1,32,80 
6,85,30,1,1,37,60 
6,85,31,1,0,13,90 
6,85,32,1,0,77,80 
6,85,33,1,0,44,60 
6,85,34,1,0,7,60 
6,85,35,1,0,109,80 
6,85,36,1,1,84,70 
6,85,37,1,1,62,70 
6,85,38,1,0,23,60 
6,85,39,1,1,11,60 
6,85,40,1,1,12,90 
6,85,41,1,0,114,80 
6,85,42,1,1,55,90 
6,85,43,1,1,115,80 
6,85,44,1,1,72,50 
6,85,45,1,1,110,90 
6,85,46,0,1,27,60 
6,85,47,1,1,89,50 
6,85,48,1,0,65,100 
6,85,49,1,1,66,80 
6,85,50,1,0,83,60 
6,85,51,1,0,73,50 
6,85,52,0,0,107,50 
6,85,53,1,0,99,50 
6,85,54,1,1,105,50 
6,85,55,1,1,125,100 
6,85,56,1,1,33,90 
6,85,57,1,1,8,100 
6,85,58,1,1,3,80 
6,85,59,1,1,1,50 
6,85,60,1,1,94,80 
6,85,61,1,1,126,90 
6,85,62,1,1,95,80 
6,85,63,1,1,15,70 
6,86,1,0,0,69,60 
6,86,2,0,0,97,60 
6,86,3,1,1,22,60 
6,86,4,1,1,71,70 
6,86,5,1,1,14,50 
6,86,6,0,1,24,60 
6,86,7,1,1,121,70 
6,86,8,0,1,120,50 
6,86,9,1,1,53,50 
6,86,10,0,1,48,70 
6,86,11,0,0,5,70 
6,86,12,0,1,36,50 
6,86,13,0,0,57,70 
6,86,14,0,1,21,60 
6,86,15,0,0,104,50 
6,86,16,1,1,112,60 
6,86,17,1,1,46,50 
6,86,18,0,1,42,70 
6,86,19,0,0,78,60 
6,86,20,0,1,41,50 
6,86,21,0,0,51,50 
6,86,22,0,0,43,70 
6,86,23,1,1,47,60 
6,86,24,1,1,52,60 
6,86,25,1,1,123,50 
6,86,26,0,0,75,70 
6,86,27,1,1,111,60 
6,86,28,0,0,124,90 
6,86,29,1,1,80,80 
6,86,30,1,1,79,60 
6,86,31,0,0,76,70 
6,86,32,1,1,49,50 
6,86,33,1,1,96,50 
6,86,34,1,1,39,50 
6,86,35,1,1,38,50 
6,86,36,0,0,7,50 
6,86,37,1,1,6,70 
6,86,38,0,0,84,70 
6,86,39,1,1,86,50 
6,86,40,0,0,4,50 
6,86,41,1,1,108,60 
6,86,42,1,1,116,50 
6,86,43,1,1,85,50 
6,86,44,0,1,16,50 
6,86,45,1,0,88,50 
6,86,46,1,1,74,50 
6,86,47,1,1,89,50 
6,86,48,1,1,117,50 
6,86,49,1,1,18,70 
6,86,50,1,1,91,90 
6,86,51,1,0,65,100 
6,86,52,1,1,106,50 
6,86,53,1,1,19,60 
6,86,54,1,1,10,60 
6,86,55,0,0,8,70 
6,86,56,1,1,58,50 
6,86,57,0,0,3,60 
6,86,58,1,1,20,60 
6,86,59,1,1,122,80 
6,86,60,1,0,100,50 
6,86,61,1,0,95,80 
6,86,62,1,1,113,70 
6,86,63,0,0,82,60 
6,87,1,0,1,103,50 
6,87,2,1,1,118,50 
6,87,3,1,1,102,70 
6,87,4,1,1,90,70 
6,87,5,1,1,17,70 
6,87,6,1,1,26,90 
6,87,7,0,1,9,70 
6,87,8,1,1,67,60 
6,87,9,1,1,68,80 
6,87,10,1,1,34,80 
6,87,11,1,1,14,50 
6,87,12,1,1,70,60 
6,87,13,1,1,54,70 
6,87,14,0,0,48,60 
6,87,15,1,1,57,100 
6,87,16,1,0,104,100 
6,87,17,1,1,92,90 
6,87,18,0,0,50,70 
6,87,19,1,1,30,80 
6,87,20,1,1,45,60 
6,87,21,1,0,29,50 
6,87,22,1,0,47,50 
6,87,23,1,0,63,70 
6,87,24,1,0,123,80 
6,87,25,0,0,61,50 
6,87,26,1,1,59,60 
6,87,27,1,1,119,90 
6,87,28,1,1,64,70 
6,87,29,1,0,2,90 
6,87,30,1,0,111,50 
6,87,31,1,1,32,60 
6,87,32,1,1,40,70 
6,87,33,1,1,37,50 
6,87,34,1,1,98,60 
6,87,35,1,1,44,60 
6,87,36,1,1,38,70 
6,87,37,1,1,62,70 
6,87,38,1,1,11,60 
6,87,39,1,1,12,90 
6,87,40,1,0,114,90 
6,87,41,1,1,56,80 
6,87,42,1,1,55,70 
6,87,43,1,0,115,50 
6,87,44,1,1,72,50 
6,87,45,1,1,110,80 
6,87,46,1,1,27,60 
6,87,47,1,0,74,70 
6,87,48,1,0,18,60 
6,87,49,1,1,66,70 
6,87,50,1,0,83,50 
6,87,51,1,1,105,50 
6,87,52,1,0,106,50 
6,87,53,1,1,125,90 
6,87,54,1,1,33,80 
6,87,55,1,0,19,60 
6,87,56,0,0,58,50 
6,87,57,1,1,1,70 
6,87,58,1,0,122,60 
6,87,59,1,0,93,50 
6,87,60,1,1,94,80 
6,87,61,1,0,126,80 
6,87,62,1,1,35,70 
6,87,63,1,1,15,70 
6,88,1,1,1,69,60 
6,88,2,0,0,17,50 
6,88,3,1,1,22,60 
6,88,4,0,0,9,80 
6,88,5,1,1,71,80 
6,88,6,0,1,24,60 
6,88,7,0,0,54,50 
6,88,8,1,1,120,50 
6,88,9,0,0,121,50 
6,88,10,0,0,53,50 
6,88,11,1,1,36,50 
6,88,12,0,0,57,60 
6,88,13,1,1,25,50 
6,88,14,0,1,21,50 
6,88,15,0,0,92,70 
6,88,16,1,1,112,60 
6,88,17,1,1,46,50 
6,88,18,1,1,42,80 
6,88,19,1,1,78,60 
6,88,20,1,1,41,50 
6,88,21,1,1,51,50 
6,88,22,1,0,29,50 
6,88,23,0,0,52,60 
6,88,24,1,1,60,100 
6,88,25,1,1,28,50 
6,88,26,1,0,2,60 
6,88,27,1,1,80,80 
6,88,28,1,1,79,60 
6,88,29,0,0,96,50 
6,88,30,1,1,76,70 
6,88,31,1,1,77,70 
6,88,32,1,1,49,60 
6,88,33,1,1,13,80 
6,88,34,1,1,39,50 
6,88,35,0,0,7,70 
6,88,36,1,1,6,70 
6,88,37,1,1,86,60 
6,88,38,1,1,62,60 
6,88,39,1,1,4,60 
6,88,40,1,1,87,80 
6,88,41,0,0,11,60 
6,88,42,0,0,108,50 
6,88,43,0,1,116,50 
6,88,44,1,1,81,50 
6,88,45,1,0,85,50 
6,88,46,1,1,16,60 
6,88,47,1,1,88,60 
6,88,48,0,0,110,60 
6,88,49,1,1,89,50 
6,88,50,1,1,117,50 
6,88,51,0,0,91,80 
6,88,52,0,0,66,50 
6,88,53,1,1,73,60 
6,88,54,1,1,107,50 
6,88,55,1,1,99,50 
6,88,56,1,1,10,60 
6,88,57,1,0,58,50 
6,88,58,1,1,20,80 
6,88,59,0,0,122,70 
6,88,60,1,1,100,60 
6,88,61,1,0,94,60 
6,88,62,1,1,113,70 
6,88,63,1,1,82,70 
6,89,1,0,1,103,50 
6,89,2,1,1,118,50 
6,89,3,1,1,102,70 
6,89,4,1,1,90,70 
6,89,5,1,1,26,80 
6,89,6,1,1,97,80 
6,89,7,1,0,68,50 
6,89,8,1,1,67,80 
6,89,9,1,1,34,100 
6,89,10,1,1,70,60 
6,89,11,1,0,54,60 
6,89,12,0,0,121,50 
6,89,13,1,1,5,80 
6,89,14,1,0,92,70 
6,89,15,0,0,50,70 
6,89,16,1,0,41,50 
6,89,17,1,1,31,90 
6,89,18,1,1,30,80 
6,89,19,1,0,45,60 
6,89,20,1,1,43,70 
6,89,21,1,1,63,90 
6,89,22,1,0,52,80 
6,89,23,1,1,61,70 
6,89,24,1,0,59,50 
6,89,25,1,1,119,90 
6,89,26,0,0,75,70 
6,89,27,1,1,101,80 
6,89,28,1,1,64,70 
6,89,29,1,0,2,90 
6,89,30,1,1,124,100 
6,89,31,1,0,32,60 
6,89,32,1,1,40,60 
6,89,33,1,1,37,50 
6,89,34,1,0,77,80 
6,89,35,1,0,49,50 
6,89,36,1,1,98,60 
6,89,37,1,1,44,80 
6,89,38,1,0,38,60 
6,89,39,1,1,109,90 
6,89,40,0,0,84,70 
6,89,41,1,0,62,50 
6,89,42,1,1,12,90 
6,89,43,1,1,114,90 
6,89,44,1,1,56,80 
6,89,45,1,0,55,80 
6,89,46,1,1,115,70 
6,89,47,1,1,72,60 
6,89,48,1,1,27,70 
6,89,49,1,0,74,70 
6,89,50,1,0,117,60 
6,89,51,1,1,65,100 
6,89,52,1,0,83,60 
6,89,53,1,1,105,50 
6,89,54,1,1,125,90 
6,89,55,1,1,33,80 
6,89,56,1,1,8,100 
6,89,57,1,1,3,80 
6,89,58,1,1,1,70 
6,89,59,1,1,93,50 
6,89,60,1,1,126,90 
6,89,61,1,1,95,80 
6,89,62,1,1,35,60 
6,89,63,1,1,15,60 
6,90,1,0,0,69,70 
6,90,2,0,0,102,70 
6,90,3,0,0,17,70 
6,90,4,0,1,26,70 
6,90,5,1,1,22,50 
6,90,6,1,0,9,90 
6,90,7,0,1,71,60 
6,90,8,0,0,67,70 
6,90,9,1,1,14,50 
6,90,10,1,1,24,80 
6,90,11,0,1,53,50 
6,90,12,1,1,120,50 
6,90,13,1,1,48,60 
6,90,14,1,1,36,50 
6,90,15,1,1,25,50 
6,90,16,1,1,21,60 
6,90,17,1,1,112,60 
6,90,18,1,1,46,50 
6,90,19,1,1,42,80 
6,90,20,1,1,78,60 
6,90,21,1,1,51,50 
6,90,22,1,0,30,70 
6,90,23,1,1,47,50 
6,90,24,1,1,60,100 
6,90,25,0,1,123,50 
6,90,26,0,1,28,50 
6,90,27,1,1,111,70 
6,90,28,0,0,124,80 
6,90,29,1,1,80,80 
6,90,30,1,1,79,50 
6,90,31,1,1,76,60 
6,90,32,1,1,13,70 
6,90,33,1,1,96,70 
6,90,34,1,0,39,60 
6,90,35,1,0,44,50 
6,90,36,1,0,6,60 
6,90,37,0,0,109,50 
6,90,38,1,1,86,50 
6,90,39,1,1,4,70 
6,90,40,0,0,23,50 
6,90,41,1,1,87,80 
6,90,42,1,1,108,70 
6,90,43,1,1,116,50 
6,90,44,0,0,81,50 
6,90,45,1,1,85,50 
6,90,46,0,0,16,50 
6,90,47,1,0,88,50 
6,90,48,1,1,110,70 
6,90,49,1,1,89,50 
6,90,50,0,0,117,50 
6,90,51,1,1,18,90 
6,90,52,0,0,91,80 
6,90,53,1,1,73,60 
6,90,54,1,1,107,60 
6,90,55,1,1,99,50 
6,90,56,1,1,106,60 
6,90,57,1,1,19,70 
6,90,58,1,0,10,80 
6,90,59,1,1,20,80 
6,90,60,0,0,122,70 
6,90,61,1,1,100,60 
6,90,62,0,0,113,50 
6,90,63,1,0,82,60 
6,91,1,1,1,103,50 
6,91,2,0,0,118,50 
6,91,3,1,1,90,60 
6,91,4,1,1,97,60 
6,91,5,1,1,68,60 
6,91,6,1,1,34,90 
6,91,7,1,1,14,70 
6,91,8,1,1,70,50 
6,91,9,1,1,5,80 
6,91,10,1,0,57,60 
6,91,11,1,1,104,100 
6,91,12,1,0,78,50 
6,91,13,1,1,31,60 
6,91,14,1,0,30,60 
6,91,15,1,1,45,90 
6,91,16,1,1,29,50 
6,91,17,1,1,43,80 
6,91,18,1,1,63,90 
6,91,19,1,1,61,70 
6,91,20,1,0,59,50 
6,91,21,1,1,119,90 
6,91,22,1,1,75,70 
6,91,23,1,1,101,80 
6,91,24,1,1,64,70 
6,91,25,1,0,2,100 
6,91,26,1,1,32,80 
6,91,27,1,1,40,80 
6,91,28,1,0,79,90 
6,91,29,1,1,37,50 
6,91,30,1,0,98,50 
6,91,31,1,1,38,80 
6,91,32,1,1,7,60 
6,91,33,1,1,84,80 
6,91,34,1,0,23,70 
6,91,35,1,0,11,50 
6,91,36,1,1,12,100 
6,91,37,1,1,114,90 
6,91,38,1,0,56,60 
6,91,39,1,1,55,90 
6,91,40,1,1,115,90 
6,91,41,1,0,81,50 
6,91,42,1,0,85,50 
6,91,43,1,1,72,50 
6,91,44,1,1,27,50 
6,91,45,1,0,18,80 
6,91,46,1,0,65,100 
6,91,47,1,1,66,80 
6,91,48,1,0,83,50 
6,91,49,1,0,73,50 
6,91,50,1,1,105,50 
6,91,51,1,0,99,50 
6,91,52,1,0,125,80 
6,91,53,1,1,33,90 
6,91,54,1,0,8,100 
6,91,55,1,1,3,80 
6,91,56,1,1,1,70 
6,91,57,1,1,93,50 
6,91,58,1,0,122,80 
6,91,59,1,1,94,100 
6,91,60,1,1,126,80 
6,91,61,1,1,95,90 
6,91,62,1,1,35,80 
6,91,63,1,1,15,70 
6,92,1,1,1,69,50 
6,92,2,0,0,102,70 
6,92,3,0,0,90,70 
6,92,4,0,0,97,60 
6,92,5,1,1,22,60 
6,92,6,1,1,71,80 
6,92,7,1,0,24,50 
6,92,8,0,0,70,60 
6,92,9,1,1,120,80 
6,92,10,0,1,53,50 
6,92,11,1,1,121,50 
6,92,12,1,1,48,60 
6,92,13,0,0,5,60 
6,92,14,1,1,36,60 
6,92,15,0,0,57,70 
6,92,16,1,1,25,50 
6,92,17,1,1,21,80 
6,92,18,0,1,50,50 
6,92,19,1,1,112,60 
6,92,20,1,1,46,60 
6,92,21,1,1,42,50 
6,92,22,1,1,41,60 
6,92,23,1,1,51,50 
6,92,24,0,0,31,60 
6,92,25,1,0,29,50 
6,92,26,1,0,43,80 
6,92,27,1,1,47,50 
6,92,28,1,1,52,80 
6,92,29,1,1,60,100 
6,92,30,1,1,123,50 
6,92,31,1,1,28,70 
6,92,32,1,1,111,70 
6,92,33,1,0,124,80 
6,92,34,0,0,80,60 
6,92,35,1,0,76,50 
6,92,36,1,1,77,70 
6,92,37,0,0,49,60 
6,92,38,1,1,96,70 
6,92,39,1,1,13,90 
6,92,40,1,1,39,70 
6,92,41,0,0,38,50 
6,92,42,1,1,6,60 
6,92,43,0,1,4,70 
6,92,44,1,1,108,80 
6,92,45,1,0,114,90 
6,92,46,1,1,116,50 
6,92,47,1,1,16,60 
6,92,48,1,1,88,60 
6,92,49,1,0,110,60 
6,92,50,1,1,74,60 
6,92,51,1,1,89,50 
6,92,52,1,0,91,80 
6,92,53,1,0,73,50 
6,92,54,0,0,107,50 
6,92,55,1,1,106,70 
6,92,56,1,1,19,80 
6,92,57,1,1,10,70 
6,92,58,1,1,58,50 
6,92,59,1,1,20,90 
6,92,60,1,1,100,60 
6,92,61,1,0,35,70 
6,92,62,1,1,113,80 
6,92,63,1,1,82,70 
6,93,1,1,1,103,50 
6,93,2,1,1,118,60 
6,93,3,1,1,17,60 
6,93,4,1,0,26,60 
6,93,5,1,1,9,80 
6,93,6,1,1,68,70 
6,93,7,1,1,67,90 
6,93,8,1,1,34,100 
6,93,9,1,1,14,80 
6,93,10,1,1,54,80 
6,93,11,0,0,5,50 
6,93,12,1,0,104,100 
6,93,13,1,1,92,90 
6,93,14,1,0,42,50 
6,93,15,1,0,29,50 
6,93,16,1,1,45,90 
6,93,17,1,1,63,90 
6,93,18,1,1,61,60 
6,93,19,1,1,59,90 
6,93,20,1,0,119,90 
6,93,21,1,1,75,80 
6,93,22,1,1,101,70 
6,93,23,1,1,64,70 
6,93,24,1,1,32,80 
6,93,25,1,1,37,60 
6,93,26,1,0,40,70 
6,93,27,1,0,13,50 
6,93,28,1,1,98,60 
6,93,29,1,1,44,80 
6,93,30,1,1,7,80 
6,93,31,1,0,109,80 
6,93,32,1,1,84,70 
6,93,33,1,1,86,60 
6,93,34,1,1,62,70 
6,93,35,1,1,87,100 
6,93,36,1,0,11,50 
6,93,37,1,1,12,100 
6,93,38,1,1,56,80 
6,93,39,1,1,55,90 
6,93,40,1,1,115,90 
6,93,41,1,1,72,70 
6,93,42,1,0,16,60 
6,93,43,1,1,27,50 
6,93,44,0,0,89,50 
6,93,45,1,0,117,70 
6,93,46,1,1,65,100 
6,93,47,1,1,66,60 
6,93,48,1,1,83,60 
6,93,49,1,1,105,50 
6,93,50,1,0,106,80 
6,93,51,1,1,125,100 
6,93,52,1,1,33,80 
6,93,53,1,0,10,90 
6,93,54,1,1,8,90 
6,93,55,1,0,1,60 
6,93,56,1,1,3,80 
6,93,57,1,1,93,50 
6,93,58,1,0,20,80 
6,93,59,1,0,94,70 
6,93,60,1,0,126,90 
6,93,61,1,1,95,80 
6,93,62,1,0,15,60 
6,93,63,1,0,82,70 
6,94,1,0,0,103,50 
6,94,2,1,1,69,50 
6,94,3,0,0,102,70 
6,94,4,1,1,22,60 
6,94,5,1,1,71,60 
6,94,6,0,0,67,60 
6,94,7,1,1,24,50 
6,94,8,1,1,121,50 
6,94,9,1,1,120,80 
6,94,10,1,1,53,50 
6,94,11,0,0,48,60 
6,94,12,1,1,36,70 
6,94,13,1,1,25,50 
6,94,14,1,1,21,80 
6,94,15,1,0,92,70 
6,94,16,0,1,50,50 
6,94,17,1,1,112,80 
6,94,18,1,1,46,60 
6,94,19,1,0,78,50 
6,94,20,1,1,41,60 
6,94,21,1,1,51,50 
6,94,22,1,1,47,50 
6,94,23,1,0,63,60 
6,94,24,1,1,52,80 
6,94,25,1,1,60,100 
6,94,26,1,1,123,50 
6,94,27,1,1,28,50 
6,94,28,1,1,111,60 
6,94,29,1,0,80,90 
6,94,30,0,0,79,70 
6,94,31,0,0,40,60 
6,94,32,1,0,76,70 
6,94,33,1,1,77,70 
6,94,34,1,1,49,70 
6,94,35,1,1,96,80 
6,94,36,1,1,39,80 
6,94,37,1,0,7,60 
6,94,38,1,1,6,80 
6,94,39,1,0,109,70 
6,94,40,1,1,86,50 
6,94,41,1,1,4,60 
6,94,42,1,1,23,80 
6,94,43,1,1,87,80 
6,94,44,1,1,108,90 
6,94,45,1,0,56,60 
6,94,46,1,1,116,70 
6,94,47,1,1,81,60 
6,94,48,1,0,115,50 
6,94,49,1,1,85,50 
6,94,50,1,1,88,60 
6,94,51,1,1,74,70 
6,94,52,1,1,18,80 
6,94,53,1,0,91,80 
6,94,54,1,1,107,50 
6,94,55,1,0,73,50 
6,94,56,1,1,99,50 
6,94,57,0,0,106,50 
6,94,58,1,1,19,90 
6,94,59,1,1,58,50 
6,94,60,1,1,100,60 
6,94,61,1,0,126,90 
6,94,62,1,0,35,70 
6,94,63,0,0,113,50 
6,95,1,0,0,103,50 
6,95,2,0,0,69,50 
6,95,3,0,0,118,60 
6,95,4,0,1,90,50 
6,95,5,0,1,17,50 
6,95,6,0,0,26,100 
6,95,7,1,1,97,50 
6,95,8,1,0,9,70 
6,95,9,0,0,22,80 
6,95,10,0,1,68,50 
6,95,11,0,1,34,70 
6,95,12,1,1,14,50 
6,95,13,0,1,70,50 
6,95,14,0,1,54,50 
6,95,15,0,0,53,50 
6,95,16,0,1,57,60 
6,95,17,0,0,104,100 
6,95,18,0,0,31,80 
6,95,19,0,1,30,50 
6,95,20,1,1,45,60 
6,95,21,0,1,43,80 
6,95,22,0,0,60,100 
6,95,23,0,1,61,50 
6,95,24,0,0,59,60 
6,95,25,0,1,119,90 
6,95,26,1,1,75,60 
6,95,27,0,0,101,70 
6,95,28,0,1,64,50 
6,95,29,0,1,2,70 
6,95,30,0,0,124,100 
6,95,31,0,1,32,60 
6,95,32,0,0,80,90 
6,95,33,0,1,37,50 
6,95,34,0,1,98,50 
6,95,35,0,1,44,60 
6,95,36,0,1,38,50 
6,95,37,0,0,7,80 
6,95,38,1,1,84,70 
6,95,39,0,1,62,60 
6,95,40,0,0,87,80 
6,95,41,0,1,11,50 
6,95,42,0,1,12,70 
6,95,43,0,1,114,90 
6,95,44,0,1,55,90 
6,95,45,0,0,81,60 
6,95,46,1,0,85,50 
6,95,47,0,1,72,50 
6,95,48,0,1,110,80 
6,95,49,0,1,27,60 
6,95,50,0,0,74,80 
6,95,51,0,1,65,100 
6,95,52,0,0,66,80 
6,95,53,0,1,83,50 
6,95,54,0,1,105,50 
6,95,55,0,1,125,60 
6,95,56,0,1,33,70 
6,95,57,0,1,8,90 
6,95,58,0,1,1,80 
6,95,59,0,0,3,80 
6,95,60,0,1,93,50 
6,95,61,0,1,94,70 
6,95,62,0,1,95,80 
6,95,63,0,1,15,60 
6,96,1,0,0,26,50 
6,96,2,0,1,71,60 
6,96,3,1,0,24,50 
6,96,4,1,1,120,70 
6,96,5,1,1,121,50 
6,96,6,0,0,48,60 
6,96,7,0,1,36,50 
6,96,8,0,1,25,50 
6,96,9,1,1,21,60 
6,96,10,0,0,50,50 
6,96,11,1,1,112,60 
6,96,12,1,1,42,50 
6,96,13,0,0,46,70 
6,96,14,1,1,78,60 
6,96,15,1,1,41,50 
6,96,16,0,1,51,50 
6,96,17,1,1,47,60 
6,96,18,0,0,63,50 
6,96,19,0,0,52,70 
6,96,20,0,0,123,50 
6,96,21,0,0,61,50 
6,96,22,0,0,119,60 
6,96,23,1,0,28,50 
6,96,24,1,1,111,60 
6,96,25,0,0,79,60 
6,96,26,1,1,13,50 
6,96,27,0,0,37,50 
6,96,28,1,1,76,100 
6,96,29,1,1,49,70 
6,96,30,1,1,96,60 
6,96,31,1,1,77,60 
6,96,32,1,1,39,60 
6,96,33,0,0,40,60 
6,96,34,0,0,7,50 
6,96,35,1,1,6,50 
6,96,36,0,0,109,50 
6,96,37,1,1,86,50 
6,96,38,1,1,62,60 
6,96,39,1,1,4,60 
6,96,40,1,1,23,50 
6,96,41,1,1,108,60 
6,96,42,1,1,116,50 
6,96,43,0,0,115,60 
6,96,44,1,0,16,50 
6,96,45,0,0,72,50 
6,96,46,0,1,88,50 
6,96,47,1,1,110,50 
6,96,48,0,0,74,50 
6,96,49,1,1,89,50 
6,96,50,1,1,117,50 
6,96,51,1,1,18,60 
6,96,52,1,1,91,80 
6,96,53,1,0,83,50 
6,96,54,1,1,107,50 
6,96,55,1,1,99,50 
6,96,56,1,1,19,70 
6,96,57,1,1,10,60 
6,96,58,1,1,58,50 
6,96,59,1,1,20,80 
6,96,60,1,1,122,70 
6,96,61,1,1,100,60 
6,96,62,1,1,113,60 
6,96,63,1,1,82,60 
6,97,1,1,1,118,50 
6,97,2,0,0,102,70 
6,97,3,1,1,17,100 
6,97,4,1,1,90,70 
6,97,5,1,1,97,60 
6,97,6,1,1,9,80 
6,97,7,0,0,68,50 
6,97,8,1,1,67,70 
6,97,9,1,1,34,80 
6,97,10,1,1,71,70 
6,97,11,1,1,14,70 
6,97,12,1,1,70,60 
6,97,13,1,1,54,70 
6,97,14,1,1,5,70 
6,97,15,1,0,57,100 
6,97,16,1,1,104,100 
6,97,17,1,1,92,80 
6,97,18,1,1,31,70 
6,97,19,1,1,30,80 
6,97,20,1,1,29,50 
6,97,21,1,1,45,80 
6,97,22,1,1,43,80 
6,97,23,1,0,47,50 
6,97,24,0,0,123,100 
6,97,25,1,1,59,80 
6,97,26,1,0,75,60 
6,97,27,1,1,101,80 
6,97,28,1,1,64,70 
6,97,29,1,1,2,100 
6,97,30,1,1,124,100 
6,97,31,1,1,32,60 
6,97,32,1,1,98,60 
6,97,33,1,0,44,60 
6,97,34,1,1,38,60 
6,97,35,1,1,84,60 
6,97,36,1,0,62,50 
6,97,37,1,0,11,50 
6,97,38,1,1,12,90 
6,97,39,1,1,114,90 
6,97,40,1,1,56,80 
6,97,41,1,0,116,80 
6,97,42,1,0,55,80 
6,97,43,1,0,115,60 
6,97,44,1,0,27,60 
6,97,45,1,0,117,50 
6,97,46,1,1,65,100 
6,97,47,1,1,66,70 
6,97,48,1,0,105,50 
6,97,49,1,1,106,90 
6,97,50,1,0,125,50 
6,97,51,1,1,33,70 
6,97,52,1,0,10,50 
6,97,53,1,1,8,90 
6,97,54,1,0,1,50 
6,97,55,1,1,3,80 
6,97,56,1,1,93,50 
6,97,57,1,1,94,90 
6,97,58,1,0,126,70 
6,97,59,1,1,95,80 
6,97,60,1,1,35,70 
6,97,61,1,0,113,60 
6,97,62,1,1,15,60 
6,97,63,1,0,82,50 
6,98,1,0,0,103,50 
6,98,2,1,1,69,50 
6,98,3,0,0,118,60 
6,98,4,1,1,22,60 
6,98,5,0,0,68,60 
6,98,6,1,1,24,70 
6,98,7,1,1,121,50 
6,98,8,1,1,120,70 
6,98,9,0,1,53,50 
6,98,10,0,1,48,60 
6,98,11,0,0,36,50 
6,98,12,0,0,57,70 
6,98,13,0,0,25,60 
6,98,14,0,1,21,60 
6,98,15,1,1,50,50 
6,98,16,1,1,112,70 
6,98,17,1,1,46,50 
6,98,18,1,1,42,50 
6,98,19,1,1,78,50 
6,98,20,1,1,41,60 
6,98,21,1,1,51,50 
6,98,22,0,0,30,60 
6,98,23,0,0,45,60 
6,98,24,1,1,52,70 
6,98,25,1,1,60,70 
6,98,26,1,1,28,60 
6,98,27,1,1,111,60 
6,98,28,1,1,80,90 
6,98,29,1,1,79,100 
6,98,30,0,0,76,70 
6,98,31,1,1,96,70 
6,98,32,0,0,77,60 
6,98,33,1,1,49,60 
6,98,34,1,1,13,60 
6,98,35,0,0,98,50 
6,98,36,1,1,39,70 
6,98,37,1,1,6,70 
6,98,38,1,0,86,50 
6,98,39,1,1,4,60 
6,98,40,1,0,23,50 
6,98,41,1,1,87,80 
6,98,42,0,0,11,60 
6,98,43,1,1,108,70 
6,98,44,1,0,116,50 
6,98,45,0,0,55,60 
6,98,46,0,1,81,50 
6,98,47,1,1,85,50 
6,98,48,1,1,16,60 
6,98,49,1,0,88,50 
6,98,50,1,0,110,60 
6,98,51,1,0,27,60 
6,98,52,1,1,89,50 
6,98,53,1,1,18,70 
6,98,54,1,1,91,80 
6,98,55,1,0,66,50 
6,98,56,1,1,73,60 
6,98,57,1,0,107,50 
6,98,58,1,1,99,50 
6,98,59,1,1,19,80 
6,98,60,1,1,58,50 
6,98,61,1,1,122,80 
6,98,62,1,1,20,80 
